CountryID,Country,Year,AMA exchange rate,IMF based exchange rate,Population,Currency,Per capita GNI,"Agriculture, hunting, forestry, fishing (ISIC A-B)",Changes in inventories,Construction (ISIC F),Exports of goods and services,Final consumption expenditure,General government final consumption expenditure,Gross capital formation,Gross fixed capital formation (including Acquisitions less disposals of valuables),Household consumption expenditure (including Non-profit institutions serving households),Imports of goods and services,Manufacturing (ISIC D),"Mining, Manufacturing, Utilities (ISIC C-E)",Other Activities (ISIC J-P),Total Value Added,"Transport, storage and communication (ISIC I)","Wholesale, retail trade, restaurants and hotels (ISIC G-H)",Gross National Income(GNI) in USD,Gross Domestic Product (GDP),GDP_Growth_Rate,Population_Growth_Rate,Exports of goods and services_Growth_Rate,Imports of goods and services_Growth_Rate,Gross capital formation_Growth_Rate,Final consumption expenditure_Growth_Rate,Per capita GNI_Growth_Rate,Manufacturing_Growth_Rate,"Agriculture, hunting, forestry, fishing_Growth_Rate"
442,Luxembourg,2001,1.11751,1.11751,441250.0, Euro ,43134.0,119726893.0,178628379.0,1197481902.0,31241433186.0,11999032671.0,3276530859.0,4746404059.0,4567775680.0,8722501812.0,26618032948.0,1951250548.0,2288598760.0,10873841845.0,19171381912.0,2362870131.0,2328862382.0,19032864135.0,21368836968.0,0.9037075113105697,1.2905506533096966,-0.08313878437991029,0.7397627755412417,-0.6498967713770343,3.841505320966987,0.290636843451364,-4.445891535208146,-5.280278522606152
442,Luxembourg,2002,1.062551667,1.062551667,445913.0, Euro ,44530.0,162572800.0,17775136.0,1360917351.0,32097787872.0,13543677405.0,3755797600.0,4808455118.0,4790679983.0,9787879805.0,26911211847.0,2052169385.0,2430710977.0,12095489945.0,21103839656.0,2502525838.0,2551622745.0,19856646657.0,23538708549.0,10.154373793245753,1.0567705382436232,2.741086431283679,1.1014296194340911,1.307327783911294,12.873077158404556,3.2364260212361495,5.172008131064465,35.7863683976164
442,Luxembourg,2003,0.886034167,0.886034167,451351.0, Euro ,53099.0,137417951.0,2403971.0,1678684701.0,39324036601.0,17160237801.0,4845459872.0,6307791742.0,6305387772.0,12314777929.0,33191303571.0,2616759136.0,3125923474.0,15341072062.0,26494053935.0,3086230873.0,3124724874.0,23966151418.0,29600762574.0,25.75355403369204,1.2195203997192205,22.513229752208886,23.336339365557368,31.181254419686155,26.70294254546297,19.243206826858295,27.511849417829602,-15.472975184040628
442,Luxembourg,2004,0.805365,0.805365,457788.0, Euro ,68994.0,187411919.0,143888796.0,1922137168.0,50309904205.0,19759623276.0,5731789934.0,7457288310.0,7313399515.0,14027833343.0,42524814215.0,2903402805.0,3481942970.0,18563263862.0,31108010654.0,3569206509.0,3384048227.0,31584757222.0,35002001577.0,18.246958974442794,1.4261627868333182,27.93677494370106,28.12034972966504,18.22343880420394,15.147724088348724,29.934650370063466,10.954148016777964,36.38095870022104
442,Luxembourg,2005,0.80412,0.80412,464860.0, Euro ,73777.0,134248620.0,233512411.0,1895181068.0,57926115505.0,20680816296.0,6244493359.0,8100181565.0,7866669154.0,14436322937.0,49049784858.0,2949362036.0,3552371537.0,20595902353.0,33445295478.0,3889038949.0,3378552952.0,34295865045.0,37657297418.0,7.586125711007363,1.544819872954295,15.138592331573285,15.343913344360738,8.62100576342073,4.661996876827512,6.932486882917366,1.5829436728810986,-28.36708533996709
442,Luxembourg,2006,0.7971408329999999,0.7971408329999999,472404.0, Euro ,72671.0,133656433.0,321953147.0,2100655154.0,71913675229.0,22034098952.0,6504273502.0,8147347029.0,7825393882.0,15529825449.0,59223093368.0,3036149823.0,3695890208.0,24466041864.0,38492412779.0,4150890108.0,3945279013.0,34329951316.0,42872029096.0,13.84786491743133,1.6228541926601503,24.147242745446373,20.740781105262563,0.5822766270301427,6.543661703826209,-1.4991121894357362,2.942595244010926,-0.4411121693466913
442,Luxembourg,2007,0.7306375,0.7306375,479868.0, Euro ,91277.0,187129733.0,466823835.0,2628841252.0,87364663051.0,25150818292.0,7433645276.0,10053120734.0,9586296898.0,17717173017.0,71049342526.0,4104010539.0,4829070503.0,29173520385.0,46067159159.0,4960391439.0,4288205848.0,43801040872.0,51519259551.0,20.169865148292686,1.5800035562780979,21.485465417805848,19.9689825124705,23.391340742164424,14.14498204255863,25.603060367959717,35.171542191710884,40.00802565185919
442,Luxembourg,2008,0.682674711,0.682674711,488635.0, Euro ,93881.0,180380199.0,420834396.0,2862632771.0,94647334867.0,28509006822.0,8491704621.0,12061122031.0,11640287635.0,20017302201.0,76610400442.0,3917411845.0,4642087876.0,33506896657.0,52731285351.0,5562914427.0,5976373422.0,45873360305.0,58607061813.0,13.757577891785576,1.8269607475388971,8.33594677947611,7.827036420449596,19.973910093498336,13.352203856795297,2.8528544978472015,-4.546740127170034,-3.606874167880103
442,Luxembourg,2009,0.71984336,0.71984336,497868.0, Euro ,69490.0,126581705.0,-322504885.0,2663187725.0,80247797267.0,27938008633.0,8723777075.0,8779052990.0,9101557875.0,19214231557.0,62715913659.0,2523896311.0,3307777960.0,31787312738.0,48784029918.0,5506674398.0,5392495391.0,34596901758.0,54248945231.0,-7.4361628909253685,1.8895494592077844,-15.213885969673068,-18.13655417911463,-27.211971096588606,-2.002869453029732,-25.980762880668085,-35.57235208186287,-29.82505524345275
442,Luxembourg,2010,0.755044952,0.755044952,507070.0, Euro ,75267.0,150738045.0,1000488776.0,2657947709.0,91376542308.0,28174486756.0,8865178136.0,10155375491.0,9154886715.0,19309308620.0,73547213121.0,2789006131.0,3518424953.0,32901039779.0,50640606098.0,5638228544.0,5774227069.0,38165807114.0,56159192758.0,3.5212620611624557,1.8482810704845365,13.867975720221338,17.27041643830962,15.677345865980463,0.8464387211931657,8.31342639228665,10.503990153817377,19.08359505822741
442,Luxembourg,2011,0.7193552540000001,0.7193552540000001,518206.0, Euro ,82423.0,154726054.0,7052148.0,2843789615.0,104000000000.0,31095769285.0,9886084746.0,11872574722.0,11865522573.0,21209684538.0,85784446128.0,3000392350.0,3754272992.0,34919136093.0,55328816743.0,6103295942.0,7553596047.0,42712275813.0,61615545000.0,9.715866582186106,2.1961464886504745,13.814768400242716,16.638608708214786,16.90926379356268,10.36853857995439,9.507486680749855,7.579266917000549,2.6456552491443075
442,Luxembourg,2012,0.7782936009999999,0.7782936009999999,530585.0, Euro ,86542.0,172136839.0,52642088.0,2825131796.0,102000000000.0,30255128601.0,9746553211.0,11210090876.0,11157448788.0,20508575390.0,84035485942.0,2723932198.0,3407938849.0,34616916998.0,53556500946.0,5878876547.0,6655499918.0,45918147001.0,59779802783.0,-2.9793491512572046,2.3888183463719015,-1.9230769230769273,-2.0387847272340665,-5.579950950086765,-2.7033924656930997,4.99739150479841,-9.214133344927378,11.252652381350071
442,Luxembourg,2013,0.753159182,0.753159182,543066.0, Euro ,86115.0,170723538.0,-91965950.0,3040317446.0,115000000000.0,32345628371.0,10657928886.0,11828014867.0,11919980817.0,21687699485.0,93963923837.0,2968766834.0,3766887623.0,38253068799.0,58446368392.0,5956060960.0,7259310026.0,46766342161.0,65184744717.0,9.041418141876246,2.3523092435707715,12.745098039215685,11.814577834240714,5.512212147387063,6.909571588900487,-0.49340204756072037,8.988279377135955,-0.8210334337555691
442,Luxembourg,2014,0.753730737,0.753730737,556069.0, Euro ,89761.0,198959645.0,105290916.0,3286920487.0,126000000000.0,33511529741.0,11029482539.0,13119832479.0,13014541563.0,22482047201.0,104000000000.0,3248844555.0,4141590422.0,40003030965.0,61368051940.0,6356296442.0,7381253980.0,49913448089.0,68713294386.0,5.413152547147693,2.3943682719964166,9.565217391304337,10.680775933122666,10.921677276583019,3.6045098788227925,4.2338733089473335,9.434143422527864,16.539082619058654
442,Luxembourg,2015,0.9016589620000001,0.9016589620000001,569408.0, Euro ,67864.0,134345695.0,818511246.0,2866434106.0,115000000000.0,29124560524.0,9588472325.0,11384083602.0,10565572356.0,19536088199.0,95653470624.0,3290378210.0,4062812167.0,36051446703.0,54940171514.0,5746369992.0,6078762851.0,38642437421.0,60047430684.0,-12.61162600255945,2.398803026243157,-8.730158730158733,-8.025509015384614,-13.229962194854938,-13.090924976882567,-24.39478169806486,1.2784131187833836,-32.475907363023296
442,Luxembourg,2016,0.904035128,0.904035128,583351.0, Euro ,70623.0,133176241.0,383437534.0,3094585502.0,119000000000.0,30035472252.0,9745390116.0,11149104375.0,10765666841.0,20290082136.0,97824833644.0,3602993843.0,4426019384.0,37253544645.0,56840981519.0,5539033656.0,6394622091.0,41197846022.0,62174650367.0,3.542565699762412,2.4486835450151734,3.4782608695652195,2.2700305653678976,-2.064103139217266,3.127641109809587,4.0654839089944605,9.500902724492576,-0.870481186613381
442,Luxembourg,2017,0.885205508,0.885205508,596283.0, Euro ,78874.0,154142737.0,1034606079.0,3170172320.0,127000000000.0,32467906866.0,10658095676.0,12412845263.0,11378239184.0,21809811190.0,106000000000.0,3138353720.0,3938792707.0,39737513686.0,59886081260.0,6120599058.0,6764860752.0,47031112675.0,65712180343.0,5.689666053799947,2.2168471469149686,6.72268907563025,8.356943785614511,11.334909473389864,8.098539598750708,11.68316270903247,-12.89594551771761,15.743420780287675
442,Luxembourg,2018,0.846772667,0.846772667,607913.0, Euro ,83484.0,166605519.0,627778884.0,3422772265.0,140000000000.0,35767524362.0,11930663793.0,12101790006.0,11474011122.0,23836860570.0,117000000000.0,3522748331.0,4373530398.0,42698686914.0,64517675313.0,6826420153.0,7029660063.0,50751283868.0,71000359760.0,8.047487375091066,1.9504161614535276,10.236220472440948,10.377358490566046,-2.505914239720597,10.162704696727221,5.8447650683368435,12.248288284087995,8.085221686442479
442,Luxembourg,2019,0.893276257,0.893276257,619973.0, Euro ,75830.0,154036334.0,627352396.0,3834256170.0,143000000000.0,35549801922.0,12040014402.0,12770497267.0,12143144872.0,23509787520.0,121000000000.0,3486195872.0,4337260695.0,41623401166.0,63470832849.0,6543446055.0,6978432429.0,47012779829.0,69825641851.0,-1.654523882654757,1.983836502920644,2.1428571428571352,3.418803418803429,5.525688849901211,-0.6087154307814258,-9.168223851276892,-1.0376119882973267,-7.544278890304945
442,Luxembourg,2020,0.875506397,0.875506397,630399.0, Euro ,81063.0,157166185.0,444425079.0,3777407009.0,148000000000.0,36111356934.0,13598498013.0,12707320059.0,12262894979.0,22512858921.0,123000000000.0,3719624450.0,4608186775.0,44826250425.0,67571273269.0,7482005868.0,6720257008.0,51101739695.0,73992591285.0,5.967649309822032,1.6816861379447268,3.4965034965035002,1.6528925619834656,-0.49471220015256945,1.579629088319856,6.900962679678235,6.695796408768162,2.0318913847949593
442,Luxembourg,2021,0.845494139,0.845494139,639321.0, Euro ,93369.0,166752191.0,840794711.0,4500637941.0,181000000000.0,40785769426.0,14925587795.0,15010106417.0,14169311707.0,25860181631.0,151000000000.0,4146881497.0,5082131031.0,51962957493.0,77576866572.0,8388618766.0,7475769150.0,59692666902.0,85506243834.0,15.560547818432857,1.4152941232457472,22.297297297297302,22.764227642276413,18.121730996844178,12.944438782910673,15.180785315125277,11.486564107298513,6.099280198218215
450,Madagascar,1995,853.1263332999998,853.1263332999998,13869138.0, Malagasy Ariary ,251.0,1301523782.0,2529315.0,103542339.0,811543463.0,3089774082.0,381019048.0,359510812.0,356981496.0,2708755034.0,869249948.0,279904152.0,392398268.0,680766380.0,3427916735.0,357565993.0,592119972.0,3484704423.0,3668341486.0,6.142348453527546,3.2227828254895785,16.26995098577848,13.71820275495088,6.524700978156539,5.949293343575435,2.448979591836742,4.885619993479207,-11.597257118206016
450,Madagascar,1996,812.2503333,812.2503333,14317454.0, Malagasy Ariary ,311.0,1599290294.0,3400775.0,140956461.0,871191584.0,3779924128.0,436267851.0,483378021.0,479977246.0,3343656277.0,901197156.0,350395525.0,473182795.0,826459361.0,4425522825.0,430840682.0,954793232.0,4454607310.0,4637844040.0,26.428906842507626,3.2324719820366665,7.349960133928146,3.6752614220461277,34.45437657657984,22.336586031340786,23.904382470119522,25.184111238192706,22.87829973743807
450,Madagascar,1997,1018.1771669999999,1018.1771669999999,14778903.0, Malagasy Ariary ,271.0,1397565369.0,3265077.0,118426320.0,821413640.0,3470673893.0,486563818.0,464090224.0,460825147.0,2984110075.0,931420131.0,305796209.0,399856212.0,760162096.0,3888566177.0,398681021.0,813875159.0,4009983024.0,4116180192.0,-11.24798168072939,3.222982242513228,-5.713776959535,3.3536474009911332,-3.9902097658676916,-8.181387364609026,-12.86173633440515,-12.728277851151216,-12.613402692231935
450,Madagascar,1998,1088.279667,1088.279667,15250934.0, Malagasy Ariary ,279.0,1419428377.0,3937986.0,141244460.0,852455151.0,3595554311.0,535452392.0,559735896.0,555797910.0,3060101918.0,962030056.0,327696271.0,415685951.0,841557291.0,4054221792.0,421719325.0,814586389.0,4254169426.0,4339993062.0,5.437392425992216,3.193951540246265,3.779035249524232,3.2863714215771056,20.609283939581545,3.5981605258814886,2.9520295202952074,7.161652550113851,1.5643638920191272
450,Madagascar,1999,1256.755,1256.755,15730885.0, Malagasy Ariary ,272.0,1380928960.0,3927439.0,147374308.0,993550625.0,3536932631.0,498022828.0,558236727.0,554309288.0,3038909803.0,1053254363.0,319560374.0,395594149.0,874137542.0,3979770793.0,403398684.0,778337150.0,4271299820.0,4320178212.0,-0.4565640939266591,3.1470269296293596,16.55165950190851,9.482479931999134,-0.26783506484279185,-1.6303933949949445,-2.508960573476704,-2.4827554415472686,-2.712318396886604
450,Madagascar,2000,1353.496167,1353.496167,16216431.0, Malagasy Ariary ,273.0,1386561516.0,4593633.0,165056719.0,1282091910.0,3635932143.0,548133329.0,652928022.0,648334389.0,3087798815.0,1300493255.0,343045182.0,461377219.0,931639150.0,4135159131.0,411908311.0,778616215.0,4419863467.0,4501715508.0,4.2020788747962,3.086577773596333,29.041427556849463,23.473806583225134,16.962569895548985,2.7990217040693155,0.3676470588235281,7.349098921758057,0.40788166250058655
450,Madagascar,2001,1317.698833,1317.698833,16709665.0, Malagasy Ariary ,311.0,1574703235.0,5929180.0,206341009.0,1393394471.0,4192690072.0,719965559.0,842759443.0,836830263.0,3472724514.0,1417315632.0,424712401.0,552756466.0,1140863219.0,4900242648.0,484589662.0,940989058.0,5189519480.0,5258509713.0,16.811240151784368,3.0415693810802225,8.681324648558153,8.982928327452179,29.073866429950847,15.312660058078542,13.919413919413914,23.80654889943914,13.568941358098385
450,Madagascar,2002,1366.391167,1366.391167,17211934.0, Malagasy Ariary ,292.0,1772371652.0,4303746.0,209609377.0,746582731.0,4319166995.0,660468431.0,611724064.0,607420318.0,3658698564.0,952585146.0,426306052.0,522555592.0,1035082233.0,4934069378.0,427459826.0,966990698.0,5022189309.0,5104912870.0,-2.9209196404122006,3.0058591838914683,-46.41985837189389,-32.789484255120385,-27.41415488357809,3.0166055880125553,-6.109324758842439,0.3752306257711613,12.552740897874637
450,Madagascar,2003,1238.327667,1238.327667,17724310.0, Malagasy Ariary ,353.0,1979851256.0,6485142.0,272860181.0,1251001252.0,5588666266.0,1030961885.0,921782440.0,915297299.0,4557704381.0,1685294383.0,561744589.0,669575934.0,1463550513.0,6034090131.0,503928382.0,1144323864.0,6262431654.0,6354960759.0,24.48715425381982,2.976864773011556,67.56364700859925,76.91797841659816,50.68598641887006,29.39222476161749,20.890410958904116,31.770259034464754,11.706326027381087
450,Madagascar,2004,1868.8578329999998,1868.8578329999998,18250774.0, Malagasy Ariary ,273.0,1543611944.0,7463171.0,264269046.0,1625934800.0,4269690469.0,716653090.0,1060797169.0,1053333998.0,3553037379.0,2003960537.0,460796907.0,548351431.0,1069902001.0,4734329159.0,426083351.0,882111386.0,4974225328.0,5066222723.0,-20.279244591319745,2.9702933428720213,29.97067727954601,18.908634432919726,15.081078025309314,-23.600904656345424,-22.6628895184136,-17.97038796220608,-22.033943745923512
450,Madagascar,2005,2003.025833,2003.025833,18792171.0, Malagasy Ariary ,306.0,1748382258.0,8181825.0,357209409.0,1512931514.0,4950924519.0,811162955.0,1162944890.0,1154763065.0,4139761564.0,1991356878.0,526243362.0,628717708.0,1199787702.0,5404922955.0,529061591.0,941764287.0,5757226419.0,5849435651.0,15.459504463637463,2.966433094837506,-6.950050272618558,-0.6289374849101637,9.629335747218605,15.9551155978656,12.08791208791209,14.202885046708879,13.265660115933908
450,Madagascar,2006,2142.301667,2142.301667,19350299.0, Malagasy Ariary ,326.0,1872445183.0,10204985.0,487339980.0,1733877139.0,5174957540.0,867191313.0,1450512055.0,1440307070.0,4307766228.0,2177831853.0,584294332.0,704418062.0,1376393232.0,6021028217.0,597487979.0,982943781.0,6309909539.0,6402803753.0,9.460196419211787,2.970002774027547,14.603808761696534,9.364216784049484,24.72749719034408,4.525074461148337,6.5359477124183,11.031202328020996,7.095869592151849
450,Madagascar,2007,1873.8766670000002,1873.8766670000002,19924958.0, Malagasy Ariary ,425.0,2392606479.0,15903977.0,685638569.0,2369521281.0,7211180527.0,1622153398.0,2260553115.0,2244649138.0,5589027129.0,3316634032.0,781106164.0,926097075.0,2007324250.0,8099614775.0,799985754.0,1287962648.0,8459299118.0,8524620891.0,33.13887509055442,2.9697680640490276,36.66027584668443,52.290638390254095,55.8451794459578,39.34762693724441,30.368098159509206,33.683679820464185,27.77978766601896
450,Madagascar,2008,1708.3708329999997,1708.3708329999997,20513599.0, Malagasy Ariary ,520.0,2901425609.0,102449038.0,951065557.0,2971635294.0,8601223117.0,1509775182.0,4155572181.0,4053123143.0,7091447935.0,5003293324.0,1039398137.0,1244219493.0,2441516222.0,10217699074.0,1031020933.0,1648451258.0,10668107337.0,10725137722.0,25.81366208699356,2.9542897907237853,25.410787310839943,50.85454939334713,83.82988452806161,19.276213995689375,22.352941176470598,33.06746059681587,21.266310798116006
450,Madagascar,2009,1956.2058329999998,1956.2058329999998,21117092.0, Malagasy Ariary ,451.0,2929796557.0,6112472.0,743239210.0,1959518984.0,8120314661.0,1202940245.0,3579584823.0,3573472351.0,6917374416.0,4042538710.0,880798283.0,1067927849.0,2188812773.0,9262411174.0,849781742.0,1482853044.0,9513973895.0,9616879408.0,-10.333278161330073,2.9419167255828604,-34.059237082139724,-19.202444305861764,-13.860602894434482,-5.591163599157223,-13.269230769230766,-15.258816458702196,0.9778278619998249
450,Madagascar,2010,2089.95,2089.95,21731053.0, Malagasy Ariary ,453.0,2902782421.0,113952212.0,665361507.0,2183656264.0,8694815859.0,1309339863.0,2698066299.0,2584114087.0,7385475996.0,3593827392.0,894354006.0,1132277289.0,2390657481.0,9567404114.0,932694481.0,1543630934.0,9833984743.0,9982711338.0,3.8040606986885495,2.9074126304890813,11.438382676061899,-11.09974078640301,-24.626278397873293,7.074863745849624,0.44345898004434225,1.5390269556190717,-0.9220481857505347
450,Madagascar,2011,2025.1175,2025.1175,22348158.0, Malagasy Ariary ,510.0,3355827368.0,-154200398.0,794569026.0,2624531678.0,10130098019.0,1630783508.0,2697484659.0,2851685057.0,8499314511.0,3900293294.0,1007823538.0,1267808845.0,2838459328.0,11094167322.0,1055033541.0,1782469215.0,11396918948.0,11551819618.0,15.718257564225691,2.839738138782333,20.189780839975647,8.527563195778542,-0.021557661508009307,16.507332452755065,12.58278145695364,12.687317464757907,15.607265075138743
450,Madagascar,2012,2194.966667,2194.966667,22966240.0, Malagasy Ariary ,490.0,3242183923.0,-370157758.0,701398178.0,2521980907.0,10296191181.0,1737737029.0,2335354077.0,2705511834.0,8558454152.0,3574547937.0,1003341775.0,1298995318.0,3000119860.0,11142628236.0,996886450.0,1903044508.0,11260407298.0,11578975064.0,0.2350750522254197,2.7656954993785066,-3.9073931497808356,-8.351816964665426,-13.424750379646177,1.639600739188074,-3.9215686274509776,-0.4446971945995526,-3.3864508670399474
450,Madagascar,2013,2206.9141670000004,2206.9141670000004,23588073.0, Malagasy Ariary ,511.0,3291376769.0,-402758885.0,678514270.0,2891230459.0,11592464025.0,1943872684.0,2051490935.0,2454249820.0,9648591342.0,4111627325.0,1072136543.0,1546496536.0,3381678115.0,11914624619.0,1077330248.0,1939228682.0,12056232754.0,12423555457.0,7.294085947433038,2.7075960192003645,14.641250890326418,15.025099606042858,-12.155036565789246,12.589828813513758,4.285714285714293,6.856563706818641,1.5172749963697774
450,Madagascar,2014,2414.8116670000004,2414.8116670000004,24215976.0, Malagasy Ariary ,505.0,3236606294.0,-223842985.0,720946486.0,3541731789.0,11134779311.0,1978627578.0,2065122040.0,2288965025.0,9156151733.0,4218673809.0,1131942011.0,1689695622.0,3365119635.0,12010468742.0,1065182055.0,1932918649.0,12227493487.0,12522957401.0,0.8001086673138591,2.6619512327268113,22.4991172175528,2.6035064838956457,0.6644487073982575,-3.9481227891927873,-1.1741682974559686,5.5781577813452055,-1.6640597185912709
450,Madagascar,2015,2933.5083329999998,2933.5083329999998,24850912.0, Malagasy Ariary ,441.0,2914925340.0,-336020220.0,719869706.0,3214678738.0,10014897569.0,1714341590.0,1810764780.0,2146785000.0,8300555979.0,3717317430.0,963329900.0,1425942895.0,3041319377.0,10809215324.0,915071483.0,1792086523.0,10949102658.0,11323020700.0,-9.58189557447653,2.621971544735602,-9.234269292095176,-11.884217687805599,-12.316814942326603,-10.057511790051144,-12.673267326732674,-14.895825878133262,-9.938834840565258
450,Madagascar,2016,3176.5391670000004,3176.5391670000004,25501941.0, Malagasy Ariary ,448.0,2977965957.0,-309398355.0,715981183.0,3447066214.0,10223407869.0,1749008407.0,1939143361.0,2248541716.0,8474399462.0,3761002302.0,1208002994.0,1583828188.0,3167563907.0,11321840094.0,869907610.0,2006593250.0,11431773688.0,11848613860.0,4.641810466706997,2.619738865116905,7.228948673875224,1.1751719572681285,7.089743649641789,2.08200132416152,1.5873015873015817,25.398681593917093,2.1626837619106887
450,Madagascar,2017,3116.11,3116.11,26169542.0, Malagasy Ariary ,490.0,3234803140.0,-307409602.0,869431450.0,4071827553.0,11559811835.0,2124359985.0,2082697788.0,2390107389.0,9435451850.0,4538023942.0,1210660422.0,1780635867.0,3501632013.0,12611288320.0,1170006574.0,2054779276.0,12816628749.0,13176313594.0,11.20552791818299,2.617843873138903,18.12443684610927,20.65996182950489,7.402981640613215,13.072000874114797,9.375,0.21998521636115154,8.62458425343242
450,Madagascar,2018,3334.752255,3334.752255,26846541.0, Malagasy Ariary ,498.0,3298745521.0,-45276988.0,923882698.0,4339367351.0,11781801583.0,1871819330.0,2848736284.0,2894013271.0,9909982253.0,4995646271.0,1289259449.0,2032041800.0,3834293507.0,12961227348.0,1056878110.0,1815385713.0,13358312654.0,13760033283.0,4.430068279991484,2.58697305440041,6.570509053186324,10.084176171144588,36.78106830543193,1.9203577979346909,1.6326530612244872,6.492243867207215,1.97670084492374
450,Madagascar,2019,3618.321858,3618.321858,27533134.0, Malagasy Ariary ,496.0,3237902369.0,202577430.0,1048300570.0,4009166482.0,12130411657.0,2130667450.0,3199508924.0,2996931494.0,9999744208.0,4820540218.0,1423167909.0,2117561567.0,4046060469.0,13428366922.0,1078085711.0,1900456236.0,13652642597.0,14104664678.0,2.5045825683123857,2.557472860283938,-7.609424192305491,-3.505173174820242,12.31327174684871,2.9588859695533376,-0.40160642570281624,10.386463337838215,-1.8444330310619317
450,Madagascar,2020,3787.754058,3787.754058,28225177.0, Malagasy Ariary ,449.0,3279856407.0,-178883203.0,906195723.0,2628831061.0,12421797824.0,2392067783.0,2381711941.0,2560595144.0,10029730040.0,3767772595.0,1269250622.0,1634422241.0,3786713976.0,12300291558.0,1122736312.0,1570366898.0,12677104175.0,13056080127.0,-7.434310385524789,2.5134915625660392,-34.429486208599904,-21.8392042258862,-25.56007820030072,2.4021127661554065,-9.4758064516129,-10.815117880795333,1.2957165849616814
450,Madagascar,2021,3829.9778490000003,3829.9778490000003,28915653.0, Malagasy Ariary ,489.0,3466856929.0,-190762120.0,1014292122.0,3042228890.0,13820478381.0,3089661428.0,2562805583.0,2753567704.0,10730816953.0,4254240652.0,1403701152.0,2034540853.0,4115898038.0,13644003274.0,1151112389.0,1861302943.0,14144956116.0,14449793300.0,10.67482092207599,2.4463123827354494,15.725538058833832,12.911290284492338,7.603507329436532,11.259888277183405,8.908685968819597,10.592906370858568,5.7014850284572205
454,Malawi,1971,0.8308940029999999,0.8308940029999999,4742480.0, Kwacha ,152.0,584006188.0,73260523.0,57644673.0,91368723.0,620921921.0,69928869.0,194863556.0,121603033.0,550993050.0,143059738.0,79060180.0,88487285.0,58945596.0,839055069.0,17517340.0,32453988.0,722642884.0,728514493.0,25.789350544597834,2.5369821157884775,22.67591282989936,13.029227479211091,-4.894057789017447,31.923905102592087,24.590163934426236,9.049324334352349,24.254942704993443
454,Malawi,1972,0.801557909,0.801557909,4865978.0, Kwacha ,170.0,665498722.0,104013081.0,77733601.0,102231689.0,693216710.0,72488185.0,271775544.0,167762463.0,620728525.0,173081107.0,100497957.0,110541530.0,68034437.0,978235573.0,21742360.0,34684921.0,825735637.0,832498418.0,14.273418854276665,2.604080565442546,11.889151608258764,20.985197805968305,39.46966255711766,11.64313685101801,11.842105263157897,27.11577054340124,13.95405317177907
454,Malawi,1973,0.8192621659999999,0.8192621659999999,4996239.0, Kwacha ,161.0,486628102.0,75598793.0,75536405.0,132747489.0,658698637.0,74117758.0,244043374.0,168444582.0,584580879.0,187577528.0,125248845.0,138793524.0,105975598.0,870856468.0,26415312.0,37507526.0,804583170.0,802818733.0,-3.565134102152734,2.6769747006665456,29.849648674003614,8.375507443455387,-10.20407119486807,-4.97940579072308,-5.294117647058827,24.628249905617494,-26.87768046532778
454,Malawi,1974,0.8412034159999999,0.8412034159999999,5134199.0, Kwacha ,198.0,596832086.0,174990236.0,98760073.0,166168512.0,772569371.0,97382418.0,367744656.0,192754421.0,675186952.0,240107801.0,160172571.0,174139927.0,128893610.0,1081338427.0,30279648.0,52433085.0,1017945893.0,991310465.0,23.47874112200119,2.7612770325839087,25.17638808218814,28.004566197289904,50.68823626409951,17.28722781614014,22.98136645962734,27.8834715002761,22.64644880701936
454,Malawi,1975,0.8638334990000001,0.8638334990000001,5280965.0, Kwacha ,214.0,632116289.0,223820466.0,116781291.0,193102154.0,857723773.0,107821849.0,507205232.0,283384766.0,749901924.0,316134962.0,191778918.0,211677334.0,139881074.0,1200425913.0,39795559.0,60174365.0,1130379601.0,1107997918.0,11.771030077847499,2.8585958588671856,16.20863163292934,31.663761311945038,37.92320941300096,11.022233756145106,8.080808080808088,19.732683818879316,5.911914561510345
454,Malawi,1976,0.9130114159999999,0.9130114159999999,5438226.0, Kwacha ,216.0,718970822.0,156548663.0,128132480.0,220591046.0,927225191.0,117855758.0,431789404.0,275240741.0,809369433.0,292708844.0,201668408.0,221686585.0,146229628.0,1324001152.0,35869070.0,73112567.0,1176561585.0,1211195441.0,9.313873367765657,2.97788377692334,14.23541448429415,-7.4101636376428415,-14.868897882346765,8.103007073816993,0.9345794392523255,5.1567138365020915,13.740277621607056
454,Malawi,1977,0.9029280820000001,0.9029280820000001,5611712.0, Kwacha ,251.0,928685664.0,155819094.0,147401819.0,261487364.0,1085793123.0,136156999.0,488233110.0,332414016.0,949636124.0,313644225.0,220117326.0,245419485.0,164416499.0,1612529132.0,38708818.0,87896846.0,1410830922.0,1456858030.0,20.282654696683267,3.19012119025579,18.53942793308121,7.15228850413554,13.072045186175995,17.101339948388006,16.2037037037037,9.148144810068626,29.168755613284112
454,Malawi,1978,0.843745082,0.843745082,5808810.0, Kwacha ,294.0,984529261.0,350989213.0,232592707.0,237931467.0,1254085575.0,198315873.0,894931247.0,543942035.0,1055769702.0,438294664.0,281588723.0,313823168.0,216678730.0,1885324256.0,51070660.0,86629730.0,1706171077.0,1714737269.0,17.701054851583574,3.5122614988082113,-9.00842650278122,39.74262207442205,83.29999106369496,15.499495109622274,17.131474103585663,27.92665080803316,6.013186071966747
